"Gene_ID","GSM7012039","GSM7012040"
"ENSMUSG00000115158",0,0
"ENSMUSG00000115159",0,0
"ENSMUSG00000115160",0,0
"ENSMUSG00000115161",136,143
"ENSMUSG00000115162",0,0
"ENSMUSG00000115163",0,0
"ENSMUSG00000115164",2,0
"ENSMUSG00000115165",0,0
"ENSMUSG00000115166",0,0
"ENSMUSG00000115167",0,0
"ENSMUSG00000115168",0,0
"ENSMUSG00000115169",2,0
"ENSMUSG00000115170",0,0
"ENSMUSG00000115171",0,0
"ENSMUSG00000115172",0,0
"ENSMUSG00000115173",0,0
"ENSMUSG00000115174",0,0
"ENSMUSG00000115175",0,0
"ENSMUSG00000115176",0,0
"ENSMUSG00000115177",0,0
"ENSMUSG00000115178",0,0
"ENSMUSG00000115179",0,0
"ENSMUSG00000115180",0,0
"ENSMUSG00000115181",0,0
"ENSMUSG00000115182",0,0
"ENSMUSG00000115183",0,0
"ENSMUSG00000115184",7,3
"ENSMUSG00000115185",0,0
"ENSMUSG00000115186",16,15
"ENSMUSG00000115187",0,0
"ENSMUSG00000115188",0,0
"ENSMUSG00000115190",8,9
"ENSMUSG00000115191",0,0
"ENSMUSG00000115192",0,0
"ENSMUSG00000115193",0,0
"ENSMUSG00000115194",1,0
"ENSMUSG00000115195",0,0
"ENSMUSG00000115196",1,1
"ENSMUSG00000115197",0,0
"ENSMUSG00000115198",0,0
"ENSMUSG00000115199",0,0
"ENSMUSG00000115200",0,0
"ENSMUSG00000115201",0,0
"ENSMUSG00000115202",0,0
"ENSMUSG00000115203",0,0
"ENSMUSG00000115204",0,0
"ENSMUSG00000115205",3,2
"ENSMUSG00000115206",0,0
"ENSMUSG00000115207",1,0
"ENSMUSG00000115208",0,0
"ENSMUSG00000115209",0,0
"ENSMUSG00000115210",19,21
"ENSMUSG00000115211",0,0
"ENSMUSG00000115212",0,0
"ENSMUSG00000115213",0,0
"ENSMUSG00000115214",0,0
"ENSMUSG00000115215",0,0
"ENSMUSG00000115216",0,0
"ENSMUSG00000115217",0,0
"ENSMUSG00000115218",0,0
"ENSMUSG00000115219",10,3
"ENSMUSG00000115220",24,24
"ENSMUSG00000115221",14,21
"ENSMUSG00000115222",39,63
"ENSMUSG00000115223",0,0
"ENSMUSG00000115224",23,25
"ENSMUSG00000115225",0,0
"ENSMUSG00000115226",0,0
"ENSMUSG00000115227",0,0
"ENSMUSG00000115228",1,2
"ENSMUSG00000115229",0,0
"ENSMUSG00000115230",0,0
"ENSMUSG00000115231",0,0
"ENSMUSG00000115232",0,0
"ENSMUSG00000115233",0,0
"ENSMUSG00000115234",80,65
"ENSMUSG00000115235",0,0
"ENSMUSG00000115236",0,0
"ENSMUSG00000115237",0,0
"ENSMUSG00000115238",3,9
"ENSMUSG00000115239",0,0
"ENSMUSG00000115240",0,2
"ENSMUSG00000115241",0,0
"ENSMUSG00000115242",0,0
"ENSMUSG00000115243",0,0
"ENSMUSG00000115244",0,2
"ENSMUSG00000115245",0,0
"ENSMUSG00000115246",0,0
"ENSMUSG00000115247",0,0
"ENSMUSG00000115248",24,20
"ENSMUSG00000115249",5,16
"ENSMUSG00000115250",0,0
"ENSMUSG00000115251",0,0
"ENSMUSG00000115252",1,0
"ENSMUSG00000115253",2,0
"ENSMUSG00000115254",0,0
"ENSMUSG00000115256",0,0
"ENSMUSG00000115257",0,0
"ENSMUSG00000115258",0,0
"ENSMUSG00000115259",0,0
"ENSMUSG00000115260",0,0
"ENSMUSG00000115261",0,0
"ENSMUSG00000115262",0,0
"ENSMUSG00000115263",53,41
"ENSMUSG00000115264",10,11
"ENSMUSG00000115265",0,0
"ENSMUSG00000115266",0,0
"ENSMUSG00000115267",0,0
"ENSMUSG00000115268",0,0
"ENSMUSG00000115269",0,0
"ENSMUSG00000115270",0,0
"ENSMUSG00000115271",0,0
"ENSMUSG00000115272",0,0
"ENSMUSG00000115273",0,0
"ENSMUSG00000115274",0,0
"ENSMUSG00000115275",100,87
"ENSMUSG00000115276",40,28
"ENSMUSG00000115277",0,0
"ENSMUSG00000115278",0,5
"ENSMUSG00000115279",0,0
"ENSMUSG00000115280",15,12
"ENSMUSG00000115281",0,1
"ENSMUSG00000115282",0,0
"ENSMUSG00000115283",1,2
"ENSMUSG00000115284",0,0
"ENSMUSG00000115285",0,0
"ENSMUSG00000115286",0,0
"ENSMUSG00000115287",0,0
"ENSMUSG00000115288",0,0
"ENSMUSG00000115289",0,0
"ENSMUSG00000115290",0,0
"ENSMUSG00000115291",0,0
"ENSMUSG00000115292",0,0
"ENSMUSG00000115293",0,0
"ENSMUSG00000115294",0,0
"ENSMUSG00000115295",0,0
"ENSMUSG00000115296",0,0
"ENSMUSG00000115297",0,0
"ENSMUSG00000115298",0,0
"ENSMUSG00000115299",0,0
"ENSMUSG00000115300",0,0
"ENSMUSG00000115301",8,5
"ENSMUSG00000115302",0,0
"ENSMUSG00000115303",0,0
"ENSMUSG00000115304",0,1
"ENSMUSG00000115305",0,0
"ENSMUSG00000115306",9,3
"ENSMUSG00000115307",0,0
"ENSMUSG00000115308",0,0
"ENSMUSG00000115309",0,0
"ENSMUSG00000115310",0,0
"ENSMUSG00000115311",5,17
"ENSMUSG00000115312",0,1
"ENSMUSG00000115313",0,0
"ENSMUSG00000115314",1,1
"ENSMUSG00000115315",0,0
"ENSMUSG00000115316",10,5
"ENSMUSG00000115317",27,37
"ENSMUSG00000115318",4,8
"ENSMUSG00000115319",6,3
"ENSMUSG00000115320",0,0
"ENSMUSG00000115321",0,0
"ENSMUSG00000115322",0,0
"ENSMUSG00000115323",0,0
"ENSMUSG00000115324",5,5
"ENSMUSG00000115325",1,1
"ENSMUSG00000115326",1,1
"ENSMUSG00000115327",0,0
"ENSMUSG00000115328",0,0
"ENSMUSG00000115329",4,2
"ENSMUSG00000115330",0,0
"ENSMUSG00000115331",0,0
"ENSMUSG00000115332",0,5
"ENSMUSG00000115333",4,1
"ENSMUSG00000115334",0,0
"ENSMUSG00000115335",0,0
"ENSMUSG00000115336",0,0
"ENSMUSG00000115337",0,0
"ENSMUSG00000115338",70,82
"ENSMUSG00000115339",0,0
"ENSMUSG00000115340",6,13
"ENSMUSG00000115341",0,0
"ENSMUSG00000115342",0,0
"ENSMUSG00000115343",0,0
"ENSMUSG00000115344",0,0
"ENSMUSG00000115345",0,0
"ENSMUSG00000115346",0,0
"ENSMUSG00000115347",0,0
"ENSMUSG00000115348",0,0
"ENSMUSG00000115349",0,0
"ENSMUSG00000115350",0,0
"ENSMUSG00000115351",1,2
"ENSMUSG00000115352",0,0
"ENSMUSG00000115353",0,0
"ENSMUSG00000115354",0,6
"ENSMUSG00000115355",6,12
"ENSMUSG00000115356",0,0
"ENSMUSG00000115357",0,0
"ENSMUSG00000115358",0,0
"ENSMUSG00000115359",0,0
"ENSMUSG00000115360",5,8
"ENSMUSG00000115361",0,0
"ENSMUSG00000115362",0,0
"ENSMUSG00000115363",0,0
"ENSMUSG00000115365",0,0
"ENSMUSG00000115366",1,1
"ENSMUSG00000115367",0,0
"ENSMUSG00000115368",0,0
"ENSMUSG00000115369",0,0
"ENSMUSG00000115370",20,13
"ENSMUSG00000115371",1,0
"ENSMUSG00000115372",0,0
"ENSMUSG00000115373",13,25
"ENSMUSG00000115374",0,0
"ENSMUSG00000115375",0,0
"ENSMUSG00000115376",0,0
"ENSMUSG00000115377",0,1
"ENSMUSG00000115378",0,0
"ENSMUSG00000115379",0,0
"ENSMUSG00000115380",0,0
"ENSMUSG00000115381",8,7
"ENSMUSG00000115382",0,0
"ENSMUSG00000115383",6,4
"ENSMUSG00000115384",0,0
"ENSMUSG00000115385",0,0
"ENSMUSG00000115386",1,0
"ENSMUSG00000115387",0,1
"ENSMUSG00000115388",18,34
"ENSMUSG00000115389",5,11
"ENSMUSG00000115390",0,0
"ENSMUSG00000115391",0,0
"ENSMUSG00000115392",0,0
"ENSMUSG00000115393",0,0
"ENSMUSG00000115394",0,0
"ENSMUSG00000115395",6,3
"ENSMUSG00000115396",0,0
"ENSMUSG00000115397",0,0
"ENSMUSG00000115398",3,0
"ENSMUSG00000115399",0,0
"ENSMUSG00000115400",0,0
"ENSMUSG00000115401",0,0
"ENSMUSG00000115402",0,0
"ENSMUSG00000115403",1,1
"ENSMUSG00000115404",0,0
"ENSMUSG00000115405",0,1
"ENSMUSG00000115406",0,0
"ENSMUSG00000115407",0,0
"ENSMUSG00000115408",0,0
"ENSMUSG00000115409",0,0
"ENSMUSG00000115410",9,4
"ENSMUSG00000115411",0,0
"ENSMUSG00000115412",0,0
"ENSMUSG00000115413",0,0
"ENSMUSG00000115414",0,0
"ENSMUSG00000115415",0,0
"ENSMUSG00000115416",0,0
"ENSMUSG00000115417",6,6
"ENSMUSG00000115418",0,0
"ENSMUSG00000115419",0,0
"ENSMUSG00000115420",0,0
"ENSMUSG00000115421",0,0
"ENSMUSG00000115422",9,7
"ENSMUSG00000115423",0,0
"ENSMUSG00000115424",0,0
"ENSMUSG00000115425",0,0
"ENSMUSG00000115426",0,0
"ENSMUSG00000115427",0,0
"ENSMUSG00000115428",0,1
"ENSMUSG00000115429",0,0
"ENSMUSG00000115430",0,0
"ENSMUSG00000115431",2,2
"ENSMUSG00000115432",0,0
"ENSMUSG00000115433",1,1
"ENSMUSG00000115434",0,0
"ENSMUSG00000115435",0,0
"ENSMUSG00000115436",0,0
"ENSMUSG00000115437",0,0
"ENSMUSG00000115438",0,0
"ENSMUSG00000115439",0,0
"ENSMUSG00000115440",0,0
"ENSMUSG00000115441",14,3
"ENSMUSG00000115443",0,0
"ENSMUSG00000115444",0,0
"ENSMUSG00000115445",0,0
"ENSMUSG00000115446",0,0
"ENSMUSG00000115447",0,0
"ENSMUSG00000115448",0,0
"ENSMUSG00000115449",0,0
"ENSMUSG00000115450",0,0
"ENSMUSG00000115451",4,0
"ENSMUSG00000115452",0,0
"ENSMUSG00000115453",0,0
"ENSMUSG00000115454",12,9
"ENSMUSG00000115455",0,0
"ENSMUSG00000115456",1,3
"ENSMUSG00000115457",0,2
"ENSMUSG00000115458",0,0
"ENSMUSG00000115459",0,0
"ENSMUSG00000115460",0,0
"ENSMUSG00000115461",0,0
"ENSMUSG00000115462",0,0
"ENSMUSG00000115463",0,0
"ENSMUSG00000115464",0,0
"ENSMUSG00000115465",0,0
"ENSMUSG00000115466",0,0
"ENSMUSG00000115467",0,0
"ENSMUSG00000115468",0,1
"ENSMUSG00000115469",0,0
"ENSMUSG00000115470",0,0
"ENSMUSG00000115471",6,4
"ENSMUSG00000115472",0,0
"ENSMUSG00000115473",0,0
"ENSMUSG00000115474",6,7
"ENSMUSG00000115475",0,0
"ENSMUSG00000115476",0,0
"ENSMUSG00000115477",0,0
"ENSMUSG00000115478",0,0
"ENSMUSG00000115479",0,0
"ENSMUSG00000115480",0,2
"ENSMUSG00000115481",0,0
"ENSMUSG00000115482",0,0
"ENSMUSG00000115483",0,0
"ENSMUSG00000115484",0,0
"ENSMUSG00000115485",0,0
"ENSMUSG00000115486",0,0
"ENSMUSG00000115487",0,0
"ENSMUSG00000115488",0,0
"ENSMUSG00000115489",0,0
"ENSMUSG00000115490",0,0
"ENSMUSG00000115491",0,0
"ENSMUSG00000115492",0,0
"ENSMUSG00000115493",0,0
"ENSMUSG00000115494",0,0
"ENSMUSG00000115495",0,0
"ENSMUSG00000115497",0,0
"ENSMUSG00000115498",0,0
"ENSMUSG00000115499",0,0
"ENSMUSG00000115500",0,0
"ENSMUSG00000115501",0,0
"ENSMUSG00000115502",0,0
"ENSMUSG00000115503",1,0
"ENSMUSG00000115504",2,5
"ENSMUSG00000115505",5,2
"ENSMUSG00000115506",0,0
"ENSMUSG00000115507",0,0
"ENSMUSG00000115508",0,0
"ENSMUSG00000115509",1,0
"ENSMUSG00000115510",0,0
"ENSMUSG00000115511",0,0
"ENSMUSG00000115512",0,0
"ENSMUSG00000115513",0,0
"ENSMUSG00000115514",0,0
"ENSMUSG00000115515",0,0
"ENSMUSG00000115516",0,0
"ENSMUSG00000115517",0,1
"ENSMUSG00000115518",2,0
"ENSMUSG00000115519",1,2
"ENSMUSG00000115520",0,0
"ENSMUSG00000115521",0,0
"ENSMUSG00000115522",0,0
"ENSMUSG00000115523",0,0
"ENSMUSG00000115524",0,0
"ENSMUSG00000115525",0,0
"ENSMUSG00000115526",0,2
"ENSMUSG00000115527",0,0
"ENSMUSG00000115528",0,0
"ENSMUSG00000115529",33,31
"ENSMUSG00000115530",0,0
"ENSMUSG00000115531",0,0
"ENSMUSG00000115532",0,0
"ENSMUSG00000115533",0,0
"ENSMUSG00000115534",0,0
"ENSMUSG00000115535",0,0
"ENSMUSG00000115536",0,0
"ENSMUSG00000115537",0,0
"ENSMUSG00000115538",0,0
"ENSMUSG00000115539",0,0
"ENSMUSG00000115540",0,1
"ENSMUSG00000115541",7,11
"ENSMUSG00000115542",0,0
"ENSMUSG00000115543",51,51
"ENSMUSG00000115544",0,0
"ENSMUSG00000115545",5,4
"ENSMUSG00000115546",4,7
"ENSMUSG00000115547",0,0
"ENSMUSG00000115548",0,0
"ENSMUSG00000115549",0,0
"ENSMUSG00000115550",0,0
"ENSMUSG00000115551",0,0
"ENSMUSG00000115552",0,0
"ENSMUSG00000115553",1,6
"ENSMUSG00000115554",0,0
"ENSMUSG00000115555",74,86
"ENSMUSG00000115556",0,0
"ENSMUSG00000115557",0,0
"ENSMUSG00000115558",0,0
"ENSMUSG00000115559",0,0
"ENSMUSG00000115560",0,0
"ENSMUSG00000115561",0,0
"ENSMUSG00000115562",0,0
"ENSMUSG00000115563",0,0
"ENSMUSG00000115564",15,10
"ENSMUSG00000115565",0,0
"ENSMUSG00000115566",0,0
"ENSMUSG00000115567",0,0
"ENSMUSG00000115568",82,103
"ENSMUSG00000115569",0,0
"ENSMUSG00000115570",17,34
"ENSMUSG00000115571",0,0
"ENSMUSG00000115572",0,0
"ENSMUSG00000115573",0,0
"ENSMUSG00000115574",0,0
"ENSMUSG00000115575",2,1
"ENSMUSG00000115576",0,2
"ENSMUSG00000115577",0,0
"ENSMUSG00000115578",0,0
"ENSMUSG00000115579",0,0
"ENSMUSG00000115580",3,0
"ENSMUSG00000115581",0,0
"ENSMUSG00000115582",0,0
"ENSMUSG00000115584",11,6
"ENSMUSG00000115585",0,1
"ENSMUSG00000115586",0,1
"ENSMUSG00000115587",1,0
"ENSMUSG00000115588",0,0
"ENSMUSG00000115589",0,0
"ENSMUSG00000115590",0,0
"ENSMUSG00000115591",4,4
"ENSMUSG00000115592",0,0
"ENSMUSG00000115593",1,12
"ENSMUSG00000115594",0,0
"ENSMUSG00000115595",0,0
"ENSMUSG00000115596",0,0
"ENSMUSG00000115597",1,0
"ENSMUSG00000115598",0,0
"ENSMUSG00000115599",0,0
"ENSMUSG00000115600",3,0
"ENSMUSG00000115601",0,0
"ENSMUSG00000115602",24,44
"ENSMUSG00000115603",0,0
"ENSMUSG00000115604",0,0
"ENSMUSG00000115605",0,0
"ENSMUSG00000115606",0,0
"ENSMUSG00000115607",0,0
"ENSMUSG00000115608",0,0
"ENSMUSG00000115609",0,0
"ENSMUSG00000115610",7,2
"ENSMUSG00000115611",0,0
"ENSMUSG00000115612",0,0
"ENSMUSG00000115613",0,0
"ENSMUSG00000115614",0,0
"ENSMUSG00000115615",2,0
"ENSMUSG00000115616",0,0
"ENSMUSG00000115617",0,0
"ENSMUSG00000115618",0,0
"ENSMUSG00000115619",0,0
"ENSMUSG00000115620",0,0
"ENSMUSG00000115621",0,0
"ENSMUSG00000115622",0,0
"ENSMUSG00000115623",0,0
"ENSMUSG00000115624",81,120
"ENSMUSG00000115625",0,0
"ENSMUSG00000115626",0,0
"ENSMUSG00000115627",0,0
"ENSMUSG00000115628",0,0
"ENSMUSG00000115629",0,0
"ENSMUSG00000115630",0,0
"ENSMUSG00000115631",0,0
"ENSMUSG00000115632",3,2
"ENSMUSG00000115633",0,0
"ENSMUSG00000115635",0,0
"ENSMUSG00000115636",0,0
"ENSMUSG00000115637",0,1
"ENSMUSG00000115638",0,0
"ENSMUSG00000115639",1,2
"ENSMUSG00000115640",0,0
"ENSMUSG00000115641",0,0
"ENSMUSG00000115642",0,0
"ENSMUSG00000115643",9,8
"ENSMUSG00000115644",0,0
"ENSMUSG00000115645",4,3
"ENSMUSG00000115646",14,9
"ENSMUSG00000115647",0,2
"ENSMUSG00000115648",0,0
"ENSMUSG00000115649",0,0
"ENSMUSG00000115650",2,2
"ENSMUSG00000115651",0,0
"ENSMUSG00000115652",0,0
"ENSMUSG00000115653",0,0
"ENSMUSG00000115654",0,1
"ENSMUSG00000115656",0,0
"ENSMUSG00000115657",0,0
"ENSMUSG00000115658",0,0
"ENSMUSG00000115659",0,0
"ENSMUSG00000115660",0,0
"ENSMUSG00000115661",0,0
"ENSMUSG00000115662",5,5
"ENSMUSG00000115663",0,0
"ENSMUSG00000115664",0,0
"ENSMUSG00000115665",0,0
"ENSMUSG00000115666",0,0
"ENSMUSG00000115667",0,0
"ENSMUSG00000115668",0,0
"ENSMUSG00000115669",0,0
"ENSMUSG00000115670",0,0
"ENSMUSG00000115671",2,0
"ENSMUSG00000115672",0,0
"ENSMUSG00000115673",2,0
"ENSMUSG00000115674",6,4
"ENSMUSG00000115675",0,0
"ENSMUSG00000115676",0,0
"ENSMUSG00000115677",0,0
"ENSMUSG00000115678",0,0
"ENSMUSG00000115679",0,0
"ENSMUSG00000115680",1,0
"ENSMUSG00000115681",0,0
"ENSMUSG00000115682",0,0
"ENSMUSG00000115683",0,0
"ENSMUSG00000115684",11,9
"ENSMUSG00000115685",15,14
"ENSMUSG00000115686",119,155
"ENSMUSG00000115687",0,0
"ENSMUSG00000115688",6,4
"ENSMUSG00000115689",0,0
"ENSMUSG00000115690",1,0
"ENSMUSG00000115691",0,5
"ENSMUSG00000115692",0,0
"ENSMUSG00000115693",0,0
"ENSMUSG00000115694",0,0
"ENSMUSG00000115695",0,0
"ENSMUSG00000115696",1,1
"ENSMUSG00000115697",0,0
"ENSMUSG00000115698",0,1
"ENSMUSG00000115699",0,0
"ENSMUSG00000115700",6,5
"ENSMUSG00000115701",1,1
"ENSMUSG00000115702",0,0
"ENSMUSG00000115703",0,0
"ENSMUSG00000115704",0,3
"ENSMUSG00000115705",0,0
"ENSMUSG00000115706",0,0
"ENSMUSG00000115707",0,0
"ENSMUSG00000115708",0,0
"ENSMUSG00000115709",0,0
"ENSMUSG00000115710",0,0
"ENSMUSG00000115711",0,0
"ENSMUSG00000115712",0,0
"ENSMUSG00000115713",0,0
"ENSMUSG00000115714",0,0
"ENSMUSG00000115715",4,0
"ENSMUSG00000115716",0,0
"ENSMUSG00000115717",0,0
"ENSMUSG00000115718",6,7
"ENSMUSG00000115719",0,0
"ENSMUSG00000115720",0,0
"ENSMUSG00000115721",0,0
"ENSMUSG00000115722",0,0
"ENSMUSG00000115723",0,0
"ENSMUSG00000115724",0,0
"ENSMUSG00000115725",6,11
"ENSMUSG00000115726",0,0
"ENSMUSG00000115727",0,0
"ENSMUSG00000115728",0,0
"ENSMUSG00000115729",106,104
"ENSMUSG00000115730",0,0
"ENSMUSG00000115731",0,0
"ENSMUSG00000115732",0,0
"ENSMUSG00000115733",0,0
"ENSMUSG00000115734",0,0
"ENSMUSG00000115735",0,0
"ENSMUSG00000115736",0,0
"ENSMUSG00000115737",1,0
"ENSMUSG00000115738",0,0
"ENSMUSG00000115739",0,0
"ENSMUSG00000115740",0,0
"ENSMUSG00000115741",0,0
"ENSMUSG00000115742",2,1
"ENSMUSG00000115743",0,0
"ENSMUSG00000115744",0,0
"ENSMUSG00000115745",0,0
"ENSMUSG00000115746",0,0
"ENSMUSG00000115747",0,0
"ENSMUSG00000115748",0,0
"ENSMUSG00000115749",0,0
"ENSMUSG00000115750",3,1
"ENSMUSG00000115751",0,0
"ENSMUSG00000115752",0,2
"ENSMUSG00000115754",0,0
"ENSMUSG00000115755",0,1
"ENSMUSG00000115756",15,17
"ENSMUSG00000115757",0,0
"ENSMUSG00000115758",0,0
"ENSMUSG00000115759",0,0
"ENSMUSG00000115760",1,0
"ENSMUSG00000115761",0,0
"ENSMUSG00000115762",2,8
"ENSMUSG00000115763",0,0
"ENSMUSG00000115764",1,0
"ENSMUSG00000115765",0,0
"ENSMUSG00000115766",0,0
"ENSMUSG00000115767",3,1
"ENSMUSG00000115768",0,0
"ENSMUSG00000115769",0,0
"ENSMUSG00000115770",0,0
"ENSMUSG00000115771",15,11
"ENSMUSG00000115772",10,6
"ENSMUSG00000115773",0,0
"ENSMUSG00000115774",0,2
"ENSMUSG00000115775",0,0
"ENSMUSG00000115776",0,0
"ENSMUSG00000115777",0,0
"ENSMUSG00000115778",0,1
"ENSMUSG00000115779",0,2
"ENSMUSG00000115780",0,0
"ENSMUSG00000115781",0,0
"ENSMUSG00000115782",0,0
"ENSMUSG00000115783",3,3
"ENSMUSG00000115784",0,2
"ENSMUSG00000115785",0,0
"ENSMUSG00000115786",0,0
"ENSMUSG00000115787",0,0
"ENSMUSG00000115788",0,0
"ENSMUSG00000115789",0,0
"ENSMUSG00000115790",0,0
"ENSMUSG00000115791",0,0
"ENSMUSG00000115792",0,0
"ENSMUSG00000115793",9,10
"ENSMUSG00000115794",0,0
"ENSMUSG00000115795",0,0
"ENSMUSG00000115796",0,1
"ENSMUSG00000115797",0,0
"ENSMUSG00000115798",0,0
"ENSMUSG00000115799",0,0
"ENSMUSG00000115800",0,0
"ENSMUSG00000115801",2,0
"ENSMUSG00000115802",0,0
"ENSMUSG00000115803",0,0
"ENSMUSG00000115804",0,0
"ENSMUSG00000115805",0,0
"ENSMUSG00000115806",0,0
"ENSMUSG00000115807",2,4
"ENSMUSG00000115808",0,0
"ENSMUSG00000115809",0,0
"ENSMUSG00000115810",7,4
"ENSMUSG00000115811",0,1
"ENSMUSG00000115812",0,0
"ENSMUSG00000115813",13,15
"ENSMUSG00000115814",0,0
"ENSMUSG00000115815",0,0
"ENSMUSG00000115816",0,1
"ENSMUSG00000115817",1,1
"ENSMUSG00000115818",0,0
"ENSMUSG00000115819",11,9
"ENSMUSG00000115820",0,0
"ENSMUSG00000115821",2,9
"ENSMUSG00000115822",0,0
"ENSMUSG00000115823",0,0
"ENSMUSG00000115824",0,0
"ENSMUSG00000115825",0,0
"ENSMUSG00000115826",0,0
"ENSMUSG00000115827",0,0
"ENSMUSG00000115828",0,0
"ENSMUSG00000115829",0,8
"ENSMUSG00000115830",0,0
"ENSMUSG00000115831",0,0
"ENSMUSG00000115832",0,0
"ENSMUSG00000115833",11,9
"ENSMUSG00000115834",0,0
"ENSMUSG00000115835",0,0
"ENSMUSG00000115836",0,0
"ENSMUSG00000115837",7,5
"ENSMUSG00000115838",0,0
"ENSMUSG00000115839",1,1
"ENSMUSG00000115840",0,0
"ENSMUSG00000115841",0,1
"ENSMUSG00000115842",17,24
"ENSMUSG00000115843",1,0
"ENSMUSG00000115844",0,0
"ENSMUSG00000115845",0,0
"ENSMUSG00000115846",0,1
"ENSMUSG00000115847",0,0
"ENSMUSG00000115848",0,0
"ENSMUSG00000115849",1,0
"ENSMUSG00000115850",1,1
"ENSMUSG00000115852",11,18
"ENSMUSG00000115854",0,0
"ENSMUSG00000115855",0,0
"ENSMUSG00000115856",33,34
"ENSMUSG00000115858",1,0
"ENSMUSG00000115860",0,0
"ENSMUSG00000115862",0,0
"ENSMUSG00000115863",0,0
"ENSMUSG00000115866",0,0
"ENSMUSG00000115867",5,0
"ENSMUSG00000115868",16,10
"ENSMUSG00000115869",3,1
"ENSMUSG00000115871",0,0
"ENSMUSG00000115875",0,0
"ENSMUSG00000115877",13,9
"ENSMUSG00000115880",10,7
"ENSMUSG00000115882",0,1
"ENSMUSG00000115885",0,0
"ENSMUSG00000115887",0,0
"ENSMUSG00000115888",9,3
"ENSMUSG00000115894",0,0
"ENSMUSG00000115896",1,1
"ENSMUSG00000115898",0,0
"ENSMUSG00000115902",7,0
"ENSMUSG00000115903",0,0
"ENSMUSG00000115907",0,0
"ENSMUSG00000115908",0,0
"ENSMUSG00000115911",7,2
"ENSMUSG00000115912",9,1
"ENSMUSG00000115914",0,0
"ENSMUSG00000115916",0,1
"ENSMUSG00000115917",0,0
"ENSMUSG00000115918",0,0
"ENSMUSG00000115919",0,0
"ENSMUSG00000115920",0,1
"ENSMUSG00000115921",0,3
"ENSMUSG00000115923",0,2
"ENSMUSG00000115924",0,0
"ENSMUSG00000115925",0,0
"ENSMUSG00000115926",0,0
"ENSMUSG00000115928",1,5
"ENSMUSG00000115930",0,2
"ENSMUSG00000115931",0,0
"ENSMUSG00000115935",0,0
"ENSMUSG00000115936",3,1
"ENSMUSG00000115938",0,0
"ENSMUSG00000115943",0,1
"ENSMUSG00000115944",1,2
"ENSMUSG00000115946",0,0
"ENSMUSG00000115948",0,0
"ENSMUSG00000115952",0,0
"ENSMUSG00000115955",124,96
"ENSMUSG00000115957",0,2
"ENSMUSG00000115958",0,2
"ENSMUSG00000115959",0,0
"ENSMUSG00000115961",6,12
"ENSMUSG00000115962",0,1
"ENSMUSG00000115964",0,0
"ENSMUSG00000115965",0,0
"ENSMUSG00000115968",0,0
"ENSMUSG00000115969",2,4
"ENSMUSG00000115970",1,1
"ENSMUSG00000115971",1,2
"ENSMUSG00000115973",0,0
"ENSMUSG00000115975",3,10
"ENSMUSG00000115976",0,6
"ENSMUSG00000115979",0,0
"ENSMUSG00000115980",0,0
"ENSMUSG00000115983",0,0
"ENSMUSG00000115985",0,0
"ENSMUSG00000115986",0,0
"ENSMUSG00000115987",586,652
"ENSMUSG00000115988",0,0
"ENSMUSG00000115989",0,0
"ENSMUSG00000115992",0,0
"ENSMUSG00000115993",0,0
"ENSMUSG00000115996",0,0
"ENSMUSG00000115997",0,0
"ENSMUSG00000116000",0,0
"ENSMUSG00000116004",16,20
"ENSMUSG00000116007",0,0
"ENSMUSG00000116008",0,0
"ENSMUSG00000116009",6,11
"ENSMUSG00000116010",0,0
"ENSMUSG00000116011",0,0
"ENSMUSG00000116013",0,0
"ENSMUSG00000116016",0,0
"ENSMUSG00000116017",0,0
"ENSMUSG00000116021",0,0
"ENSMUSG00000116024",0,0
"ENSMUSG00000116025",0,0
"ENSMUSG00000116029",3,5
"ENSMUSG00000116030",0,0
"ENSMUSG00000116031",0,2
"ENSMUSG00000116033",1,0
"ENSMUSG00000116038",4,1
"ENSMUSG00000116039",0,1
"ENSMUSG00000116040",1,0
"ENSMUSG00000116041",0,0
"ENSMUSG00000116044",0,0
"ENSMUSG00000116048",0,0
"ENSMUSG00000116056",9,9
"ENSMUSG00000116057",0,0
"ENSMUSG00000116058",0,0
"ENSMUSG00000116061",1,1
"ENSMUSG00000116066",0,0
"ENSMUSG00000116068",0,0
"ENSMUSG00000116069",0,0
"ENSMUSG00000116071",0,0
"ENSMUSG00000116072",1,2
"ENSMUSG00000116074",0,0
"ENSMUSG00000116075",1,2
"ENSMUSG00000116079",0,0
"ENSMUSG00000116081",97,86
"ENSMUSG00000116083",0,1
"ENSMUSG00000116088",0,0
"ENSMUSG00000116089",0,0
"ENSMUSG00000116090",0,0
"ENSMUSG00000116091",2,2
"ENSMUSG00000116092",27,19
"ENSMUSG00000116093",0,5
"ENSMUSG00000116095",3,0
"ENSMUSG00000116096",0,0
"ENSMUSG00000116097",1,2
"ENSMUSG00000116102",5,1
"ENSMUSG00000116104",0,0
"ENSMUSG00000116107",0,0
"ENSMUSG00000116109",0,0
"ENSMUSG00000116113",0,0
"ENSMUSG00000116114",0,4
"ENSMUSG00000116116",0,0
"ENSMUSG00000116117",0,0
"ENSMUSG00000116118",1,0
"ENSMUSG00000116120",1,0
"ENSMUSG00000116121",4,7
"ENSMUSG00000116122",0,0
"ENSMUSG00000116123",0,0
"ENSMUSG00000116124",0,0
