"Gene_ID","GSM7329492","GSM7329493","GSM7329494","GSM7329495","GSM7329500","GSM7329501","GSM7329502","GSM7329506","GSM7329507","GSM7329508"
"Gm29671",0,0,0,0,0,0,0,0,0,0
"Gm29672",0,0,0,0,0,0,0,0,0,0
"Gm29678",0,0,0,0,0,0,0,0,0,0
"Gm29718",0,1,0,0,0,0,0,0,3,0
"Gm29730",0,0,0,0,0,0,0,0,0,0
"Gm29739",0,0,0,0,0,0,0,0,0,0
"Gm2974",15,6,7,24,19,8,19,9,16,7
"Gm29740",0,0,0,0,0,0,0,0,0,0
"Gm29741",0,0,0,0,0,0,0,0,0,0
"Gm29747",0,0,0,0,0,0,0,0,0,0
"Gm2976",0,0,0,0,0,0,0,0,0,0
"Gm29771",0,0,0,3,0,0,2,1,2,1
"Gm2979",0,0,0,0,0,0,0,0,0,0
"Gm29808",14,4,3,9,8,12,14,9,15,29
"Gm29813",0,0,0,0,0,0,0,0,0,0
"Gm29839",0,0,0,0,0,0,0,0,0,0
"Gm29856",8,8,12,14,4,2,9,2,9,14
"Gm2986",1,0,6,8,2,5,8,6,6,1
"Gm29866",0,0,0,0,0,0,0,0,0,0
"Gm2987",0,0,0,0,0,0,0,0,0,0
"Gm2990",0,0,0,0,2,0,0,0,0,0
"Gm2991",6,8,1,9,6,10,4,3,2,13
"Gm29950",0,0,0,0,0,0,0,0,0,0
"Gm29994",2,1,0,0,1,0,1,6,0,3
"Gm29999",0,0,0,1,0,0,2,2,0,2
"Gm2a",2252,2162,1898,4493,1555,1604,1791,2268,2578,3374
"Gm3002",2,2,0,2,3,4,2,2,3,1
"Gm30045",0,0,0,0,0,0,0,0,0,0
"Gm3005",0,0,0,0,0,0,0,0,0,0
"Gm30074",0,0,0,0,0,0,0,0,0,0
"Gm3008",0,0,0,0,0,0,1,0,0,0
"Gm30097",0,0,1,0,0,0,0,0,0,0
"Gm3012",0,0,0,0,0,0,0,0,0,0
"Gm3015",0,0,0,0,0,0,0,0,0,0
"Gm30173",0,0,0,0,0,2,0,0,0,4
"Gm30174",0,0,0,0,0,0,0,0,0,0
"Gm30175",0,0,0,0,0,0,0,0,0,0
"Gm3020",0,0,0,0,0,0,0,0,0,0
"Gm30238",7,14,12,20,8,5,8,4,8,4
"Gm3025",0,0,0,0,0,0,0,0,0,0
"Gm3027",0,0,0,0,0,0,0,0,0,0
"Gm30280",0,1,0,0,0,0,0,0,0,0
"Gm3029",0,0,0,0,0,0,0,0,0,0
"Gm30292",0,0,0,0,0,0,0,0,0,0
"Gm3030",0,0,0,0,0,0,0,0,0,0
"Gm30312",0,0,0,0,0,0,0,0,0,0
"Gm3033",0,0,0,2,0,0,1,0,0,0
"Gm30340",17,9,10,12,17,6,14,10,18,6
"Gm30341",0,0,0,0,0,0,0,0,0,0
"Gm30353",0,0,0,0,0,0,0,0,0,0
"Gm30414",0,0,0,0,0,0,0,0,0,0
"Gm3043",0,0,0,0,0,0,0,0,0,0
"Gm3047",0,0,0,0,0,0,0,0,0,0
"Gm3052",1,0,0,3,1,2,2,1,2,0
"Gm3053",0,0,0,0,0,0,0,0,0,0
"Gm3054",0,0,0,0,0,0,0,0,0,0
"Gm3055",0,1,1,1,0,2,0,0,0,1
"Gm30598",0,0,0,0,0,0,0,0,0,0
"Gm30638",0,0,0,0,0,0,0,0,0,0
"Gm30667",0,0,0,0,0,0,0,0,0,0
"Gm30686",0,0,0,0,0,0,0,0,0,0
"Gm30705",0,0,0,0,0,0,0,0,0,0
"Gm3072",0,0,0,0,0,0,0,0,0,0
"Gm30725",0,0,0,0,1,0,0,0,0,0
"Gm30737",0,0,0,0,0,0,0,0,0,0
"Gm3076",12,13,37,13,22,6,12,12,12,10
"Gm3077",0,0,0,0,0,0,0,0,0,0
"Gm3081",1,2,4,4,7,4,10,10,0,1
"Gm3084",0,0,0,0,0,0,0,0,0,0
"Gm30858",0,0,0,0,0,0,0,0,0,0
"Gm3086",11,6,15,18,8,15,7,14,3,33
"Gm3091",0,0,0,0,0,0,0,0,0,0
"Gm30932",0,0,0,0,0,0,0,0,0,0
"Gm30948",0,0,0,0,0,0,0,0,0,0
"Gm3095",1,0,0,0,2,2,2,1,3,1
"Gm3096",0,0,0,0,0,0,0,0,0,0
"Gm3099",0,0,0,0,0,1,0,0,1,0
"Gm3102",0,0,0,0,0,0,0,0,0,0
"Gm3104",0,0,0,0,0,0,0,0,0,0
"Gm3106",0,0,0,0,0,0,0,0,0,0
"Gm3111",0,0,0,0,0,0,0,0,0,0
"Gm3115",0,0,0,2,0,0,1,0,0,0
"Gm3116",0,0,0,0,0,0,0,0,0,0
"Gm31186",0,0,0,0,0,0,0,0,0,0
"Gm3121",0,0,0,0,0,0,0,0,0,0
"Gm3123",0,0,0,0,0,0,0,0,0,0
"Gm31256",0,0,0,0,0,0,0,0,0,0
"Gm31258",0,3,1,10,0,1,0,4,1,2
"Gm31260",0,0,0,0,0,0,0,0,0,0
"Gm31266",1,3,4,8,1,0,4,0,4,4
"Gm3127",0,0,0,0,0,0,0,0,0,0
"Gm31335",0,0,0,0,0,0,0,0,0,0
"Gm31373",0,0,0,0,0,0,0,0,0,0
"Gm3138",0,0,0,0,0,0,0,0,1,0
"Gm3139",0,0,0,0,0,0,0,0,0,0
"Gm3140",0,0,0,0,0,0,0,0,0,0
"Gm31406",1,0,2,4,0,3,0,3,1,5
"Gm3141",0,0,0,0,0,0,0,0,0,0
"Gm31415",0,0,0,0,0,0,0,0,0,0
"Gm3142",0,0,0,0,0,0,0,0,0,0
"Gm31422",0,0,0,0,0,0,0,0,0,0
"Gm3145",0,0,0,0,0,0,0,0,0,0
"Gm31466",0,0,0,0,0,0,0,0,0,0
"Gm3147",0,0,0,0,0,0,0,0,0,0
"Gm3149",1,0,0,0,0,0,0,0,0,1
"Gm3150",2,2,0,0,0,1,2,0,0,1
"Gm31511",0,0,0,0,0,0,0,0,0,0
"Gm31571",0,0,0,0,0,0,0,0,0,0
"Gm31572",0,0,0,0,0,0,0,0,0,0
"Gm3159",0,0,0,0,0,0,0,0,0,0
"Gm3160",1,0,3,2,0,3,0,5,2,1
"Gm3164",2,0,0,5,1,0,7,0,1,2
"Gm3170",0,0,0,0,0,0,0,0,0,0
"Gm31728",0,1,0,0,0,0,0,0,0,0
"Gm3173",1,2,0,3,0,0,1,1,0,0
"Gm31748",0,0,0,0,0,0,0,0,0,0
"Gm3176",0,0,0,0,0,0,0,0,0,0
"Gm3182",0,0,0,0,0,0,0,0,0,1
"Gm3183",0,0,0,0,0,0,0,0,0,0
"Gm3187",0,0,0,0,0,0,0,0,0,0
"Gm3191",0,0,0,0,0,0,0,0,0,0
"Gm31925",0,0,0,0,0,0,0,0,0,0
"Gm3194",0,0,0,0,0,0,0,0,0,0
"Gm31942",0,0,0,0,0,0,0,0,0,0
"Gm3200",2,0,2,3,1,1,3,4,7,6
"Gm32033",0,0,0,0,0,0,0,0,0,0
"Gm3208",0,0,0,0,0,0,0,0,0,0
"Gm3211",0,0,0,0,0,0,0,0,0,0
"Gm32114",0,0,0,0,0,0,0,0,0,0
"Gm3216",0,0,0,0,0,0,0,0,0,0
"Gm32175",0,0,0,0,0,0,0,0,0,0
"Gm32180",0,0,0,0,0,0,0,0,0,0
"Gm32181",0,0,0,0,0,0,0,0,0,0
"Gm32200",2,2,0,1,0,3,1,0,5,0
"Gm3221",0,0,0,0,0,0,0,0,0,0
"Gm3222",15,7,4,11,10,5,5,10,11,19
"Gm32250",0,0,0,0,0,0,0,0,0,0
"Gm32295",0,0,0,0,0,0,0,0,0,0
"Gm3233",0,0,0,0,0,0,0,0,0,0
"Gm32340",0,0,0,0,0,0,0,0,0,0
"Gm32347",0,0,0,0,0,0,0,0,0,0
"Gm3235",0,0,0,0,1,1,0,0,0,2
"Gm3238",0,0,0,0,0,0,0,0,0,0
"Gm3239",1,0,0,1,0,0,0,0,0,1
"Gm32391",20,21,27,39,12,22,27,15,23,23
"Gm32419",0,0,0,0,0,0,0,0,0,0
"Gm3242",0,0,0,0,0,0,0,0,0,0
"Gm3244",12,8,8,9,5,7,9,10,8,13
"Gm32444",6,4,2,5,4,3,5,1,17,3
"Gm32447",0,0,0,0,0,0,0,0,0,0
"Gm32460",3,0,0,0,0,0,0,1,0,0
"Gm3248",0,0,1,0,2,0,1,0,1,0
"Gm32496",0,0,0,0,0,0,0,0,0,0
"Gm3250",0,0,0,0,0,0,0,0,0,0
"Gm3252",11,7,3,11,11,6,6,10,12,10
"Gm32569",15,10,14,33,12,18,16,7,16,24
"Gm3259",0,0,0,0,0,0,0,0,0,0
"Gm3261",0,0,0,0,0,0,0,0,0,0
"Gm3264",2,0,0,0,0,0,0,0,0,0
"Gm3267",0,0,0,0,0,0,0,0,0,0
"Gm3269",0,0,0,0,0,0,0,0,0,0
"Gm3272",6,1,4,7,1,4,4,16,8,9
"Gm3275",0,0,0,0,0,0,0,0,0,0
"Gm3278",0,0,0,0,0,0,0,0,0,0
"Gm3286",0,0,0,0,0,0,0,0,0,0
"Gm3287",0,0,0,0,0,0,0,0,0,0
"Gm3294",154,183,244,371,133,198,210,126,73,93
"Gm32950",3,0,0,1,0,1,0,0,0,0
"Gm3298",1,0,0,1,0,0,0,0,0,0
"Gm32999",0,0,0,0,0,0,0,0,0,0
"Gm33051",3,8,3,0,2,3,5,28,24,24
"Gm3307",1,0,1,3,0,0,0,2,0,0
"Gm33112",0,0,0,0,0,0,0,0,0,0
"Gm33142",0,0,0,0,0,0,0,0,0,0
"Gm33163",0,0,0,0,0,0,0,0,0,0
"Gm3317",0,0,0,0,0,0,0,0,0,0
"Gm33191",0,0,0,0,0,0,0,0,0,0
"Gm33206",0,0,0,0,0,0,0,0,0,0
"Gm33222",1,4,5,5,0,1,0,2,2,3
"Gm3326",0,0,0,0,0,0,0,0,0,0
"Gm3327",0,0,0,0,0,0,0,0,0,0
"Gm33280",2,2,2,0,0,2,1,0,1,1
"Gm3329",0,0,0,0,0,0,0,0,0,0
"Gm3331",0,0,0,0,0,0,0,0,0,0
"Gm3332",0,0,0,0,0,0,0,0,0,0
"Gm33320",8,9,13,16,8,12,8,2,5,1
"Gm33354",0,0,0,0,0,0,0,0,0,0
"Gm3336",0,0,0,2,0,0,0,0,0,1
"Gm33366",19,7,14,27,15,14,17,12,14,33
"Gm3339",0,0,0,0,0,0,0,0,0,0
"Gm3344",0,0,0,0,0,0,0,0,0,0
"Gm3348",0,0,0,0,0,0,0,0,0,0
"Gm3351",0,0,0,0,0,0,0,0,0,0
"Gm33533",1,0,0,1,4,0,4,0,1,1
"Gm3355",4,1,2,0,1,0,2,4,2,5
"Gm33571",0,0,0,0,0,0,0,0,0,0
"Gm33589",1,0,3,0,1,0,0,0,0,0
"Gm336",10,15,12,20,5,13,18,20,17,10
"Gm3362",13,8,4,13,6,11,4,13,18,16
"Gm3370",0,0,0,0,0,0,0,0,0,0
"Gm33707",0,1,0,2,2,0,1,4,1,2
"Gm3371",0,0,0,0,0,0,0,0,0,0
"Gm3373",2,0,0,2,0,0,0,0,1,1
"Gm3376",0,0,0,0,0,0,0,0,0,0
"Gm33815",0,0,0,0,0,0,0,0,0,0
"Gm33819",0,0,0,1,0,0,0,0,2,0
"Gm3383",5,1,2,2,4,0,1,6,5,5
"Gm33954",0,0,0,0,0,0,0,0,0,0
"Gm33973",0,0,0,1,0,0,0,0,0,0
"Gm33989",0,0,0,0,0,0,0,0,0,0
"Gm33994",0,0,0,0,0,0,0,0,0,0
"Gm340",93,86,66,164,53,50,61,62,95,76
"Gm34015",0,0,0,0,0,0,0,0,0,0
"Gm3402",0,0,0,0,0,0,0,0,0,0
"Gm34023",0,0,0,0,0,0,0,0,0,0
"Gm3404",0,0,0,0,0,0,0,0,0,0
"Gm34068",0,0,0,0,0,0,0,0,0,0
"Gm34073",0,1,0,1,0,0,0,0,0,1
"Gm3409",0,0,0,0,0,0,0,0,0,0
"Gm34106",0,0,0,0,0,0,0,0,1,0
"Gm3411",22,7,14,34,22,9,14,19,25,25
"Gm3415",0,0,0,0,0,0,0,0,0,0
"Gm34176",0,0,0,0,0,0,0,0,0,0
"Gm34217",0,0,0,0,0,0,0,0,0,0
"Gm3424",0,0,0,0,0,0,0,0,0,0
"Gm34240",0,0,0,0,0,0,0,0,0,0
"Gm34267",0,0,0,0,0,0,0,0,0,0
"Gm34274",0,0,0,0,0,0,0,0,0,0
"Gm3428",0,0,0,0,0,0,0,0,0,0
"Gm34294",0,0,1,0,4,0,1,0,0,0
"Gm34302",0,0,0,0,0,0,0,0,0,0
"Gm3434",0,0,0,0,0,0,0,0,0,0
"Gm34342",0,0,0,0,0,0,0,0,0,0
"Gm3436",6,0,3,6,5,7,4,7,3,12
"Gm34379",1,0,0,1,0,0,1,0,1,0
"Gm3443",0,0,0,0,0,0,0,0,0,0
"Gm3448",0,0,0,0,0,0,0,0,1,1
"Gm3453",2,0,0,1,0,0,0,0,0,2
"Gm3454",0,0,0,0,0,0,0,0,0,0
"Gm34550",0,0,0,0,0,0,0,0,0,0
"Gm3460",0,0,0,0,0,0,0,0,0,0
"Gm3466",0,0,0,0,0,0,0,0,0,0
"Gm3468",0,0,0,0,0,1,0,0,0,0
"Gm3470",0,1,0,0,0,0,0,0,2,1
"Gm34716",0,0,0,0,0,0,0,0,0,0
"Gm34727",0,0,0,0,0,0,0,0,0,0
"Gm34732",0,0,0,0,0,0,0,0,0,0
"Gm3476",0,0,0,0,0,0,0,0,0,0
"Gm34767",0,2,1,1,0,0,0,0,0,4
"Gm34768",0,0,0,0,0,0,0,0,0,0
"Gm34780",1,0,0,0,0,0,0,0,0,0
"Gm34816",0,0,0,0,0,0,0,0,0,0
"Gm3486",1,0,0,2,0,0,0,0,0,0
"Gm3488",1,0,1,0,1,0,0,1,1,0
"Gm34882",0,0,0,0,0,0,0,0,0,0
"Gm3489",0,0,0,0,0,0,0,0,0,0
"Gm3495",0,0,0,0,0,0,0,0,0,0
"Gm3496",0,0,0,0,0,0,0,0,0,0
"Gm3500",0,0,1,0,0,0,0,0,0,0
"Gm35025",13,13,9,26,9,11,15,16,14,17
"Gm35048",0,0,0,0,0,0,0,0,0,0
"Gm35067",0,0,0,0,0,0,0,0,0,0
"Gm35070",0,0,0,0,0,0,0,0,0,0
"Gm3508",0,0,0,0,0,0,0,0,0,0
"Gm3510",48,22,37,60,30,20,35,15,50,41
"Gm35106",0,0,0,0,0,0,2,1,2,0
"Gm35108",0,0,0,0,0,0,0,0,0,0
"Gm3511",5,7,6,13,7,8,4,26,16,33
"Gm3512",1,0,1,1,2,1,0,1,0,4
"Gm3513",0,0,0,0,0,0,0,0,0,0
"Gm35134",0,0,0,0,0,0,0,0,0,0
"Gm3526",0,0,1,0,0,0,0,0,0,0
"Gm35299",0,0,0,0,1,0,0,2,0,2
"Gm3531",74,71,62,98,49,51,81,92,84,98
"Gm3532",0,0,0,0,0,0,0,0,0,0
"Gm35323",0,0,0,0,0,0,0,0,0,0
"Gm3534",2,1,1,1,1,3,2,0,3,4
"Gm3542",0,0,0,0,0,0,0,0,0,0
"Gm3543",0,0,0,0,0,0,0,0,0,0
"Gm355",0,0,0,0,0,0,0,0,0,0
"Gm3550",8,2,1,2,0,4,5,1,7,9
"Gm3551",1,1,0,0,0,0,0,0,0,0
"Gm3555",29,19,24,35,14,24,22,15,17,37
"Gm3558",12,5,9,12,9,1,13,5,5,11
"Gm35584",0,0,0,0,0,0,0,0,0,0
"Gm3563",0,0,0,0,0,0,0,0,0,0
"Gm35670",0,0,0,0,0,0,0,0,0,0
"Gm3571",11,5,6,10,7,6,6,11,7,12
"Gm3573",1,0,0,0,1,0,0,1,1,0
"Gm35801",0,0,0,0,0,0,0,0,0,0
"Gm3584",0,0,0,0,0,0,0,0,0,0
"Gm35843",0,0,0,0,0,0,0,0,0,0
"Gm3585",0,0,0,0,0,0,0,0,0,0
"Gm3591",1,0,0,1,0,0,1,1,1,1
"Gm3594",0,0,0,0,1,0,0,0,0,0
"Gm35955",0,0,0,0,0,0,0,0,0,0
"Gm3604",21,42,32,51,37,24,36,35,33,51
"Gm36047",0,0,0,0,0,0,0,0,0,0
"Gm3605",0,0,0,0,0,0,0,0,0,0
"Gm3608",456,416,391,876,290,318,385,357,500,535
"Gm3611",0,0,0,0,0,0,0,0,0,0
"Gm3616",0,0,0,0,0,0,0,0,0,0
"Gm3617",1,1,1,0,1,0,0,0,0,0
"Gm3618",0,0,0,0,0,0,0,0,0,0
"Gm362",0,0,0,0,0,0,0,0,0,0
"Gm3623",0,0,0,0,0,0,0,0,0,0
"Gm3625",0,0,0,0,0,0,0,0,0,0
"Gm36261",0,0,0,0,0,0,0,0,0,0
"Gm3629",6,2,0,4,1,0,0,4,3,6
"Gm36307",0,0,0,0,0,0,0,0,0,0
"Gm3633",0,0,0,0,0,0,0,0,0,0
"Gm36345",0,0,0,0,0,0,0,0,0,0
"Gm3636",1,0,0,2,1,0,1,0,0,1
"Gm36388",1,6,6,8,3,6,4,1,6,9
"Gm36398",0,0,0,0,0,0,0,0,0,0
"Gm364",0,0,0,0,0,0,0,0,0,0
"Gm36401",0,0,2,1,1,2,1,0,0,3
"Gm3642",2,0,0,0,0,0,0,0,0,0
"Gm3644",0,0,0,0,0,0,0,0,0,0
"Gm3646",0,0,1,0,1,0,0,0,0,0
"Gm36467",0,0,0,0,0,0,0,0,0,0
"Gm36468",0,0,0,0,0,0,0,0,0,0
"Gm3650",14,17,12,34,9,11,12,21,13,39
"Gm36527",4,3,7,3,5,1,2,3,9,0
"Gm36536",0,0,0,0,0,2,1,0,0,0
"Gm3654",0,0,0,0,0,0,0,2,0,0
"Gm36569",0,0,0,0,0,0,0,0,0,0
"Gm3657",0,0,0,0,0,0,0,0,0,0
"Gm36638",6,3,3,3,5,0,3,3,8,2
"Gm3665",0,0,0,0,0,0,0,0,0,0
"Gm3667",4,5,4,11,6,2,5,5,7,14
"Gm3669",0,0,0,0,0,0,0,0,0,0
"Gm3671",4,5,2,4,3,4,0,1,1,4
"Gm36728",0,0,0,0,0,0,0,0,0,0
"Gm3675",0,0,0,0,0,0,0,0,0,0
"Gm3676",0,1,0,0,0,0,0,0,0,0
"Gm36782",0,0,0,0,0,0,0,0,0,0
"Gm3681",0,0,0,0,0,0,0,0,0,0
"Gm3683",0,0,0,0,0,0,0,0,0,0
"Gm3685",0,0,0,0,0,0,0,0,0,0
"Gm36858",0,1,0,1,0,0,0,0,0,0
"Gm36866",0,0,0,0,0,0,0,0,0,0
"Gm3687",0,0,0,0,0,0,0,0,0,0
"Gm36888",0,0,0,0,0,0,0,0,0,0
"Gm36891",0,0,0,0,0,0,0,0,0,0
"Gm36927",0,0,0,0,0,0,0,0,0,0
"Gm36928",0,0,0,0,0,0,0,0,0,0
"Gm36929",0,0,0,0,0,0,0,0,0,0
"Gm3693",2,2,1,7,1,0,3,1,4,5
"Gm36930",0,0,0,0,0,1,0,1,0,0
"Gm36931",1,0,1,2,0,1,2,0,0,1
"Gm36932",0,0,0,0,0,0,0,0,0,0
"Gm36933",0,0,0,0,0,0,0,0,0,0
"Gm36934",0,0,0,0,0,0,0,0,0,0
"Gm36935",0,0,0,3,0,0,0,0,0,0
"Gm36936",62,110,74,130,73,87,68,31,36,51
"Gm36937",1,3,0,4,2,1,1,5,3,5
"Gm36938",0,0,0,0,0,0,0,0,0,0
"Gm36939",0,0,0,0,0,0,0,0,0,0
"Gm36940",0,0,0,0,0,0,0,0,0,4
"Gm36941",0,0,0,0,0,0,0,0,0,0
"Gm36942",0,0,0,0,0,0,0,0,0,0
"Gm36943",0,0,0,0,0,0,0,0,0,0
"Gm36944",1,1,0,1,0,2,2,5,7,1
"Gm36945",0,0,0,0,0,0,0,0,0,0
"Gm36946",0,0,0,0,0,0,0,0,0,0
"Gm36947",1,0,1,1,0,0,0,0,0,1
"Gm36948",1,0,2,0,0,0,0,0,0,0
"Gm36949",0,0,0,0,0,0,0,0,0,0
"Gm3695",1,2,4,3,2,4,4,1,1,2
"Gm36950",0,0,0,0,0,0,0,0,0,0
"Gm36951",0,0,0,0,0,0,0,0,0,0
"Gm36952",4,3,6,4,3,7,7,4,3,3
"Gm36953",0,0,0,0,0,0,0,0,0,0
"Gm36954",0,0,0,0,0,0,0,0,0,0
"Gm36955",1,2,1,4,0,2,2,2,1,0
"Gm36956",1,1,2,0,0,0,2,3,0,0
"Gm36957",0,0,0,0,0,0,0,0,0,0
"Gm36958",0,0,0,0,0,0,0,0,0,0
"Gm3696",4,7,8,8,8,5,7,0,4,6
"Gm36960",4,8,4,7,7,2,5,1,3,8
"Gm36961",0,0,0,0,0,0,0,0,0,1
"Gm36962",0,0,1,0,0,0,0,0,0,0
"Gm36963",3,0,6,1,3,0,2,0,2,1
"Gm36964",15,28,15,44,14,24,23,23,25,25
"Gm36965",0,0,0,0,0,0,0,0,0,0
"Gm36966",0,0,0,0,0,0,0,0,0,0
"Gm36967",0,0,0,0,0,0,0,0,0,0
"Gm36968",0,0,0,0,0,0,0,0,0,0
"Gm36969",0,2,0,0,1,0,0,0,0,0
"Gm36970",0,2,0,0,0,0,0,0,0,0
"Gm36971",0,0,0,0,0,0,0,0,0,0
"Gm36972",0,0,0,0,0,0,0,0,0,0
"Gm36973",0,0,0,0,0,0,0,0,0,0
"Gm36974",2,0,0,0,0,0,0,0,0,0
"Gm36975",0,0,0,0,1,0,0,0,1,0
"Gm36976",0,0,0,0,0,0,0,0,0,0
"Gm36978",0,0,0,0,0,0,0,0,0,0
"Gm36979",0,0,0,0,0,0,0,0,0,0
"Gm36980",0,0,0,0,0,0,0,0,0,0
"Gm36981",0,0,0,0,0,0,0,0,0,0
"Gm36982",0,0,0,0,0,0,0,0,0,0
"Gm36983",0,0,0,0,0,0,0,0,0,0
"Gm36984",0,0,0,0,0,0,0,0,0,0
"Gm36985",0,1,0,1,0,0,0,1,0,0
"Gm36986",0,0,0,0,0,0,0,0,0,0
"Gm36987",0,0,0,0,0,0,0,0,0,0
"Gm36988",0,0,0,0,2,0,0,2,0,0
"Gm36989",80,62,69,121,101,111,84,32,38,27
"Gm3699",4,10,5,13,5,2,5,10,12,17
"Gm36990",0,0,0,0,0,0,0,0,0,0
"Gm36991",0,0,0,0,0,0,0,0,0,0
"Gm36992",1,0,0,0,0,0,0,1,0,0
"Gm36993",0,0,0,0,0,0,0,0,0,0
"Gm36994",0,0,0,0,0,0,0,0,0,0
"Gm36995",2,1,3,6,2,7,1,0,0,0
"Gm36996",0,0,0,0,0,0,0,0,0,0
"Gm36997",0,0,0,0,0,0,0,0,0,0
"Gm36998",0,0,0,0,0,0,0,0,0,0
"Gm36999",0,0,0,0,0,0,0,0,0,0
"Gm37000",0,0,0,0,0,0,0,0,0,0
"Gm37001",0,0,0,0,0,0,0,0,0,0
"Gm37002",0,0,0,0,0,0,0,0,0,0
"Gm37003",1,0,0,0,0,0,0,0,1,0
"Gm37004",0,0,0,0,0,0,0,0,0,0
"Gm37005",0,0,0,0,0,0,0,0,0,0
"Gm37006",1,0,0,0,0,0,0,0,0,0
"Gm37007",0,0,0,0,0,0,0,0,0,0
"Gm37008",6,5,1,10,5,5,7,2,4,2
"Gm37009",1,0,0,1,0,0,1,0,2,2
"Gm3701",0,0,0,0,0,0,0,0,0,0
"Gm37010",0,0,0,0,0,0,0,0,0,0
"Gm37011",0,1,1,2,0,1,3,0,2,0
"Gm37012",3,0,2,2,0,1,1,2,0,0
"Gm37013",0,0,0,0,0,0,0,0,0,0
"Gm37014",0,0,0,0,0,0,0,0,0,0
"Gm37015",0,0,1,2,0,0,0,0,2,0
"Gm37016",0,0,0,0,0,0,0,0,0,0
"Gm37017",1,0,0,0,0,0,1,0,0,1
"Gm37018",0,0,1,0,0,0,0,0,0,0
"Gm37019",7,6,11,31,7,11,12,7,4,4
"Gm37020",0,0,0,1,0,2,3,0,3,1
"Gm37021",0,0,0,0,0,0,0,0,0,0
"Gm37022",0,1,0,3,3,2,1,0,0,4
"Gm37023",0,0,0,2,0,0,0,0,1,2
"Gm37024",0,0,0,0,0,0,0,0,0,0
"Gm37025",0,0,1,0,0,0,0,1,4,2
"Gm37026",0,0,0,0,0,0,0,0,0,0
"Gm37027",0,1,1,3,0,0,0,0,1,0
"Gm37028",0,0,0,0,0,0,0,1,0,0
"Gm37029",0,1,0,1,0,0,0,0,0,0
"Gm37030",0,0,0,0,0,0,0,0,0,0
"Gm37031",0,0,0,0,0,0,0,0,0,0
"Gm37032",0,0,0,0,0,0,0,0,0,0
"Gm37033",0,2,3,1,0,0,0,3,2,5
"Gm37034",5,4,5,7,3,7,5,3,11,5
"Gm37035",0,0,2,7,1,1,1,3,2,2
"Gm37036",0,0,0,0,0,0,0,0,0,0
"Gm37037",0,0,0,0,0,0,0,0,0,0
"Gm37038",1,2,4,3,1,3,1,1,1,4
"Gm37039",0,0,0,0,0,0,0,0,0,0
"Gm37040",38,28,25,38,18,21,21,15,37,40
"Gm37041",0,0,0,0,0,0,0,0,0,0
"Gm37042",0,0,0,0,1,0,0,0,0,0
"Gm37043",0,0,0,0,0,0,0,0,0,0
"Gm37044",0,0,0,0,0,0,0,0,0,0
"Gm37045",5,3,4,3,3,2,8,6,5,10
"Gm37046",0,0,0,4,0,0,0,0,0,1
"Gm37047",0,0,0,0,0,0,0,0,1,0
"Gm37048",0,0,0,0,0,0,0,0,0,0
"Gm37049",0,0,0,0,0,0,0,2,0,0
"Gm37050",0,0,0,0,0,0,0,0,0,0
"Gm37051",0,0,0,1,0,1,3,0,1,1
"Gm37052",6,4,1,3,2,0,2,5,2,2
"Gm37053",0,0,0,0,0,0,0,0,0,0
"Gm37054",0,0,0,0,0,0,0,0,0,0
"Gm37055",0,0,0,0,0,0,0,0,0,0
"Gm37056",17,23,23,21,18,19,17,14,15,30
"Gm37057",0,0,0,0,0,0,0,0,0,0
"Gm37058",0,0,0,0,0,0,0,0,0,0
"Gm37059",0,0,0,0,0,0,0,0,0,0
"Gm3706",0,0,0,0,0,0,0,0,0,0
"Gm37060",0,0,0,0,0,0,0,1,1,0
"Gm37061",0,1,0,0,0,0,0,0,0,0
"Gm37062",15,22,25,20,14,4,13,11,7,7
"Gm37063",0,0,0,0,0,0,0,0,0,0
"Gm37064",0,0,0,1,0,0,0,0,0,0
"Gm37065",0,0,0,1,0,0,0,0,0,0
"Gm37066",2,1,0,0,0,0,0,0,0,0
"Gm37067",14,8,12,17,10,14,20,7,24,11
"Gm37068",0,1,0,0,0,0,0,0,0,0
"Gm37069",20,27,19,26,11,9,12,20,32,38
"Gm37070",9,3,9,10,6,1,3,5,11,8
"Gm37071",0,0,0,0,0,0,0,0,0,0
"Gm37072",1,0,1,0,0,0,0,0,0,0
"Gm37073",0,0,0,0,0,1,0,0,0,0
"Gm37074",5,6,6,7,3,7,10,3,5,3
"Gm37075",0,0,0,0,0,0,0,0,0,0
"Gm37076",0,0,0,0,0,0,0,0,0,0
"Gm37077",0,1,0,0,0,0,0,0,5,3
"Gm37078",18,16,23,19,12,23,17,12,2,14
"Gm37079",0,0,0,0,0,0,0,1,0,0
"Gm37080",0,0,0,0,0,0,0,0,0,0
"Gm37081",0,0,0,0,0,0,0,0,0,0
"Gm37082",0,0,0,0,0,0,0,0,0,0
"Gm37083",15,9,14,13,12,13,11,22,7,19
"Gm37084",0,0,2,0,0,0,0,1,3,2
"Gm37085",0,0,0,0,0,0,0,0,0,0
"Gm37086",0,0,0,0,3,0,0,0,0,0
"Gm37087",0,0,0,0,0,0,0,0,0,0
"Gm37088",0,0,0,0,0,0,0,0,0,0
"Gm37089",0,0,0,0,0,0,0,0,0,0
"Gm37090",204,220,237,415,200,211,214,158,146,202
"Gm37091",0,0,0,0,0,0,0,0,0,0
"Gm37092",3,0,0,2,1,0,0,0,2,1
