"Gene","GSM7994873","GSM7994882"
"Olfr1436",0,0
"Olfr1437",0,0
"Olfr1440",0,0
"Olfr1441",0,0
"Olfr1442",0,0
"Olfr1443",0,0
"Olfr1444",0,0
"Olfr1445",0,0
"Olfr1446",0,0
"Olfr1447",0,0
"Olfr1448",0,0
"Olfr1449",0,0
"Olfr145",0,0
"Olfr1450",0,0
"Olfr1451",0,0
"Olfr1453",0,0
"Olfr1454",0,0
"Olfr1457",0,0
"Olfr1459",0,0
"Olfr146",0,0
"Olfr1461",0,0
"Olfr1462",0,0
"Olfr1463",0,0
"Olfr1465",0,0
"Olfr1466",0,0
"Olfr1467",0,0
"Olfr1469",0,0
"Olfr147",0,0
"Olfr1471",0,0
"Olfr1472",0,0
"Olfr1474",0,0
"Olfr1475",0,0
"Olfr1477",0,0
"Olfr148",0,0
"Olfr1480",0,0
"Olfr1484",0,0
"Olfr1487",0,0
"Olfr1489",0,0
"Olfr149",0,0
"Olfr1490",0,0
"Olfr1491",0,0
"Olfr1494",0,0
"Olfr1495",0,0
"Olfr1496",0,0
"Olfr1497",0,0
"Olfr1499",0,0
"Olfr15",0,0
"Olfr150",0,0
"Olfr1500",0,0
"Olfr1501",0,0
"Olfr1502",0,0
"Olfr1504",0,0
"Olfr1505",0,0
"Olfr1506",0,0
"Olfr1507",0,0
"Olfr1508",0,0
"Olfr1509",0,0
"Olfr151",0,0
"Olfr1510",0,0
"Olfr1511",0,0
"Olfr1512",0,1
"Olfr1513",0,0
"Olfr152",0,0
"Olfr153",0,0
"Olfr1532-ps1",0,0
"Olfr1535",0,0
"Olfr1537",0,0
"Olfr154",0,0
"Olfr155",0,0
"Olfr156",0,0
"Olfr157",0,0
"Olfr159",0,0
"Olfr16",0,0
"Olfr160",0,0
"Olfr161",0,0
"Olfr164",0,0
"Olfr165",0,0
"Olfr166",0,0
"Olfr167",0,0
"Olfr168",0,0
"Olfr169",0,0
"Olfr17",0,0
"Olfr170",0,0
"Olfr171",0,0
"Olfr172",0,0
"Olfr173",0,0
"Olfr175-ps1",0,0
"Olfr176",0,0
"Olfr177",0,0
"Olfr178",0,0
"Olfr18",0,0
"Olfr180",0,0
"Olfr181",0,0
"Olfr183",0,0
"Olfr186",0,0
"Olfr187",0,0
"Olfr19",0,0
"Olfr190",0,0
"Olfr191",0,0
"Olfr192",0,0
"Olfr193",0,0
"Olfr194",0,0
"Olfr195",0,0
"Olfr196",0,0
"Olfr197",0,0
"Olfr198",0,0
"Olfr199",0,0
"Olfr2",0,0
"Olfr20",0,0
"Olfr201",0,0
"Olfr202",0,0
"Olfr203",0,0
"Olfr204",0,0
"Olfr205",0,0
"Olfr206",0,0
"Olfr207",0,0
"Olfr208",0,0
"Olfr209",0,0
"Olfr211",0,0
"Olfr212",1,0
"Olfr213",0,0
"Olfr214",0,0
"Olfr215",0,0
"Olfr218",0,0
"Olfr220",0,0
"Olfr221",0,0
"Olfr222",0,0
"Olfr223",0,0
"Olfr224",0,0
"Olfr225",0,0
"Olfr228",0,0
"Olfr229",0,0
"Olfr23",0,0
"Olfr231",0,0
"Olfr235",0,0
"Olfr237-ps1",0,0
"Olfr239",2,2
"Olfr24",0,0
"Olfr242",0,0
"Olfr243",0,0
"Olfr247",0,0
"Olfr248",0,2
"Olfr25",0,0
"Olfr250",0,0
"Olfr251",0,0
"Olfr257",0,0
"Olfr259",0,0
"Olfr26",0,0
"Olfr262",0,0
"Olfr263",0,0
"Olfr266",0,0
"Olfr267",0,0
"Olfr27",0,0
"Olfr270",0,0
"Olfr272",0,0
"Olfr273",0,0
"Olfr275",0,0
"Olfr279",0,0
"Olfr281",0,0
"Olfr282",0,0
"Olfr283",0,0
"Olfr284",0,0
"Olfr285",0,0
"Olfr286",0,0
"Olfr287",14,13
"Olfr288",4,1
"Olfr29-ps1",0,0
"Olfr290",0,0
"Olfr291",0,0
"Olfr292",0,0
"Olfr293",0,0
"Olfr294",0,0
"Olfr295",0,0
"Olfr297",0,0
"Olfr298",0,0
"Olfr299",0,0
"Olfr3",0,0
"Olfr30",0,0
"Olfr301",0,0
"Olfr303",0,0
"Olfr304",0,0
"Olfr305",0,0
"Olfr307",0,0
"Olfr308",0,0
"Olfr309",0,0
"Olfr31",0,0
"Olfr310",0,0
"Olfr311",0,0
"Olfr312",0,0
"Olfr313",0,0
"Olfr314",0,0
"Olfr315",0,0
"Olfr316",0,0
"Olfr317",0,0
"Olfr318",0,0
"Olfr319",0,0
"Olfr32",0,0
"Olfr320",0,0
"Olfr322",0,0
"Olfr323",0,0
"Olfr324",0,0
"Olfr325",0,0
"Olfr328",1,0
"Olfr329-ps",0,0
"Olfr33",6,1
"Olfr330",0,0
"Olfr331",0,0
"Olfr332",0,0
"Olfr338",0,0
"Olfr339",0,0
"Olfr340",0,0
"Olfr341",0,0
"Olfr342",0,0
"Olfr344",0,0
"Olfr345",0,0
"Olfr346",0,0
"Olfr347",0,0
"Olfr348",0,0
"Olfr350",0,0
"Olfr351",0,0
"Olfr352",0,0
"Olfr353",0,0
"Olfr354",0,0
"Olfr355",0,0
"Olfr356",0,0
"Olfr357",0,0
"Olfr358",0,0
"Olfr360",0,0
"Olfr361",0,0
"Olfr362",0,0
"Olfr365",0,0
"Olfr366",0,0
"Olfr367-ps",0,0
"Olfr368",0,0
"Olfr370",0,0
"Olfr371",0,0
"Olfr372",0,0
"Olfr373",0,0
"Olfr374",0,0
"Olfr376",0,0
"Olfr378",0,0
"Olfr38",0,0
"Olfr380",0,0
"Olfr381",0,0
"Olfr382",0,0
"Olfr384",0,0
"Olfr385",0,0
"Olfr389",0,0
"Olfr39",1,0
"Olfr390",0,0
"Olfr391-ps",0,0
"Olfr392",0,0
"Olfr393",0,0
"Olfr394",0,0
"Olfr395",0,0
"Olfr397",0,0
"Olfr398",0,0
"Olfr399",0,0
"Olfr401",0,0
"Olfr402",0,0
"Olfr403",0,0
"Olfr406",0,0
"Olfr410",0,0
"Olfr411",0,0
"Olfr412",0,0
"Olfr414",1,0
"Olfr417",0,0
"Olfr418",0,0
"Olfr419",0,0
"Olfr420",0,0
"Olfr421-ps1",0,0
"Olfr424",0,0
"Olfr426",0,0
"Olfr427",0,0
"Olfr429",0,0
"Olfr43",0,0
"Olfr430",0,0
"Olfr432",0,0
"Olfr433",0,0
"Olfr434",0,0
"Olfr435",0,0
"Olfr437",0,0
"Olfr44",0,0
"Olfr441",0,0
"Olfr444",0,0
"Olfr446",0,0
"Olfr447",0,0
"Olfr448",0,0
"Olfr449",0,0
"Olfr45",0,0
"Olfr450",0,0
"Olfr452",0,0
"Olfr453",0,0
"Olfr455",0,0
"Olfr456",0,0
"Olfr457",0,0
"Olfr458",0,0
"Olfr459",0,0
"Olfr46",0,0
"Olfr460",0,0
"Olfr461",0,0
"Olfr462",0,0
"Olfr463",0,0
"Olfr464",1,0
"Olfr466",0,0
"Olfr467",0,0
"Olfr469",0,0
"Olfr47",0,0
"Olfr470",0,3
"Olfr472",0,0
"Olfr473",0,0
"Olfr474",0,0
"Olfr476",0,0
"Olfr477",0,0
"Olfr478",0,0
"Olfr479",0,0
"Olfr48",0,0
"Olfr480",0,0
"Olfr481",0,0
"Olfr482",0,0
"Olfr483",0,0
"Olfr484",0,0
"Olfr485",0,0
"Olfr486",0,0
"Olfr487",0,0
"Olfr488",0,0
"Olfr49",0,0
"Olfr490",0,0
"Olfr491",0,0
"Olfr492",0,0
"Olfr493",0,0
"Olfr494",0,0
"Olfr495",0,0
"Olfr497",0,0
"Olfr498",0,0
"Olfr5",0,0
"Olfr50",0,0
"Olfr502",0,0
"Olfr503",0,0
"Olfr504",0,0
"Olfr506",0,0
"Olfr507",0,0
"Olfr508",0,0
"Olfr509",0,0
"Olfr51",0,0
"Olfr510",0,0
"Olfr512",0,0
"Olfr513",0,0
"Olfr514",0,0
"Olfr516",0,0
"Olfr517",0,0
"Olfr518",0,0
"Olfr519",0,0
"Olfr52",0,0
"Olfr520",1,1
"Olfr521",0,0
"Olfr522",0,0
"Olfr523",0,0
"Olfr524",0,0
"Olfr525",0,0
"Olfr527",0,0
"Olfr53",0,0
"Olfr530",0,0
"Olfr531",0,0
"Olfr532",0,0
"Olfr533",0,0
"Olfr535",0,0
"Olfr536",0,0
"Olfr538",0,0
"Olfr539",0,0
"Olfr54",0,0
"Olfr541",0,0
"Olfr543",0,0
"Olfr544",0,0
"Olfr545",0,0
"Olfr547",0,0
"Olfr549",0,0
"Olfr55",6,3
"Olfr550",3,0
"Olfr551",0,0
"Olfr552",0,0
"Olfr553",0,0
"Olfr554",0,0
"Olfr555",0,0
"Olfr556",0,0
"Olfr557",0,0
"Olfr558",10,5
"Olfr559",0,1
"Olfr56",0,0
"Olfr560",0,0
"Olfr561",0,0
"Olfr564",0,0
"Olfr566",0,0
"Olfr568",0,0
"Olfr569",0,0
"Olfr57",0,0
"Olfr570",0,0
"Olfr571",0,0
"Olfr572",0,0
"Olfr574",0,0
"Olfr575",0,0
"Olfr576",0,0
"Olfr577",0,0
"Olfr578",0,0
"Olfr58",0,0
"Olfr582",0,0
"Olfr583",0,0
"Olfr584",0,0
"Olfr585",0,0
"Olfr586",0,0
"Olfr589",0,0
"Olfr59",0,0
"Olfr591",0,0
"Olfr592",0,0
"Olfr593",0,0
"Olfr594",0,0
"Olfr596",0,0
"Olfr597",0,0
"Olfr598",0,0
"Olfr599",0,0
"Olfr6",0,0
"Olfr60",0,0
"Olfr600",0,0
"Olfr601",0,0
"Olfr603",0,0
"Olfr605",0,0
"Olfr606",0,0
"Olfr608",0,0
"Olfr609",0,0
"Olfr61",0,0
"Olfr610",0,0
"Olfr611",0,0
"Olfr612",0,0
"Olfr613",0,0
"Olfr615",0,0
"Olfr616",0,0
"Olfr617",0,0
"Olfr618",0,0
"Olfr619",0,0
"Olfr62",0,0
"Olfr620",0,0
"Olfr622",0,0
"Olfr623",0,0
"Olfr624",0,0
"Olfr628",0,0
"Olfr629",0,0
"Olfr63",0,0
"Olfr630",0,0
"Olfr631",0,0
"Olfr632",0,0
"Olfr633",0,0
"Olfr635",0,0
"Olfr638",0,0
"Olfr639",0,0
"Olfr64",0,0
"Olfr640",0,0
"Olfr641",0,0
"Olfr642",0,0
"Olfr643",0,0
"Olfr644",0,0
"Olfr645",0,0
"Olfr646",0,0
"Olfr648",0,0
"Olfr649",0,0
"Olfr65",0,0
"Olfr651",0,0
"Olfr652",0,0
"Olfr653",0,0
"Olfr654",0,0
"Olfr655",0,0
"Olfr656",0,0
"Olfr657",0,0
"Olfr658",0,0
"Olfr659",0,0
"Olfr66",0,0
"Olfr661",0,0
"Olfr663",0,0
"Olfr665",0,0
"Olfr666",0,0
"Olfr667",0,0
"Olfr668",0,0
"Olfr669",0,0
"Olfr67",0,0
"Olfr670",0,0
"Olfr671",0,0
"Olfr672",0,0
"Olfr675",0,0
"Olfr676",0,0
"Olfr677",0,0
"Olfr678",0,0
"Olfr679",0,0
"Olfr68",0,0
"Olfr681",0,0
"Olfr683",0,0
"Olfr684",0,0
"Olfr685",0,0
"Olfr686",0,0
"Olfr688",0,2
"Olfr689",0,0
"Olfr69",0,0
"Olfr690",1,0
"Olfr691",0,0
"Olfr692",0,1
"Olfr693",0,0
"Olfr694",0,0
"Olfr695",0,0
"Olfr697",0,0
"Olfr698",0,0
"Olfr699",0,0
"Olfr70",1,0
"Olfr700",0,0
"Olfr701",0,0
"Olfr702",0,0
"Olfr703",0,0
"Olfr704",0,0
"Olfr705",0,0
"Olfr706",0,0
"Olfr707",0,0
"Olfr71",0,0
"Olfr710",0,0
"Olfr711",0,0
"Olfr713",0,0
"Olfr714",0,0
"Olfr715",0,0
"Olfr716",0,0
"Olfr720",0,0
"Olfr722",0,0
"Olfr723",0,0
"Olfr724",0,0
"Olfr725",0,0
"Olfr726",0,0
"Olfr727",0,0
"Olfr728",0,0
"Olfr729",0,0
"Olfr73",0,0
"Olfr730",0,0
"Olfr731",0,0
"Olfr732",0,0
"Olfr733",0,0
"Olfr734",0,0
"Olfr735",0,0
"Olfr736",0,0
"Olfr738",0,0
"Olfr739",0,0
"Olfr74",0,0
"Olfr740",0,0
"Olfr741",0,0
"Olfr742",0,0
"Olfr743",0,0
"Olfr744",0,0
"Olfr745",0,0
"Olfr746",0,0
"Olfr747",0,0
"Olfr748",0,0
"Olfr749",0,0
"Olfr75-ps1",0,0
"Olfr750",0,0
"Olfr76",0,0
"Olfr761",0,0
"Olfr763",0,0
"Olfr765",0,0
"Olfr767",0,0
"Olfr768",0,0
"Olfr769",0,0
"Olfr77",0,0
"Olfr770",0,0
"Olfr771",1,0
"Olfr772",0,0
"Olfr773",0,0
"Olfr774",0,0
"Olfr775",0,0
"Olfr776",0,0
"Olfr777",0,0
"Olfr78",1,10
"Olfr780",0,0
"Olfr781",0,0
"Olfr782",0,0
"Olfr784",0,0
"Olfr785",0,0
"Olfr786",0,0
"Olfr787",0,0
"Olfr788",0,0
"Olfr789",0,0
"Olfr790",0,0
"Olfr791",0,0
"Olfr792",0,0
"Olfr794",0,0
"Olfr796",0,0
"Olfr798",0,0
"Olfr799",0,0
"Olfr8",0,0
"Olfr800",0,0
"Olfr801",0,0
"Olfr802",0,0
"Olfr803",0,0
"Olfr804",0,0
"Olfr805",0,0
"Olfr806",0,0
"Olfr807",0,0
"Olfr808",0,0
"Olfr809",0,0
"Olfr810",0,0
"Olfr811",0,0
"Olfr812",0,0
"Olfr813",0,0
"Olfr814",0,0
"Olfr815",0,0
"Olfr816",0,0
"Olfr818",0,0
"Olfr819",0,0
"Olfr820",0,0
"Olfr821",0,0
"Olfr822",0,0
"Olfr823",0,0
"Olfr824",0,0
"Olfr825",0,0
"Olfr826",0,0
"Olfr827",0,0
"Olfr828",0,0
"Olfr829",0,0
"Olfr830",0,0
"Olfr832",0,0
"Olfr834",0,0
"Olfr835",0,0
"Olfr836",0,0
"Olfr837",0,0
"Olfr843",0,0
"Olfr845",0,0
"Olfr846",0,0
"Olfr847",0,0
"Olfr849",0,0
"Olfr850",0,0
"Olfr851",0,0
"Olfr853",0,0
"Olfr854",0,0
"Olfr855",0,0
"Olfr856-ps1",16,16
"Olfr857",0,0
"Olfr859",0,0
"Olfr860",0,0
"Olfr862",0,0
"Olfr866",0,0
"Olfr867",0,0
"Olfr868",0,0
"Olfr869",0,0
"Olfr870",0,0
"Olfr871",0,0
"Olfr872",0,0
"Olfr873",0,0
"Olfr874",0,0
"Olfr875",0,0
"Olfr876",0,0
"Olfr877",0,0
"Olfr878",0,2
"Olfr881",0,0
"Olfr883",0,0
"Olfr884",0,0
"Olfr885",0,0
"Olfr887",0,0
"Olfr888",0,0
"Olfr889",0,0
"Olfr890",0,0
"Olfr891",0,0
"Olfr893",0,0
"Olfr894",0,0
"Olfr895",0,0
"Olfr898",0,0
"Olfr899",0,0
"Olfr9",0,0
"Olfr90",0,0
"Olfr900",0,0
"Olfr901",0,0
"Olfr902",0,0
"Olfr904",0,0
"Olfr905",0,0
"Olfr906",1,0
"Olfr907",0,0
"Olfr908",0,1
"Olfr91",0,0
"Olfr910",0,0
"Olfr911-ps1",0,0
"Olfr912",0,0
"Olfr913",0,0
"Olfr914",0,0
"Olfr915",0,0
"Olfr916",0,0
"Olfr917",0,0
"Olfr918",0,0
"Olfr919",0,0
"Olfr92",0,0
"Olfr920",3,4
"Olfr921",0,0
"Olfr922",0,0
"Olfr923",0,0
"Olfr924",0,0
"Olfr926",0,0
"Olfr93",0,0
"Olfr930",0,0
"Olfr933",0,0
"Olfr934",0,0
"Olfr935",0,0
"Olfr936",0,0
"Olfr937",0,0
"Olfr938",0,0
"Olfr94",0,0
"Olfr943",0,0
"Olfr944",0,0
"Olfr945",0,0
"Olfr947-ps1",0,0
"Olfr948",0,0
"Olfr95",0,0
"Olfr951",0,0
"Olfr952",0,0
"Olfr954",0,0
"Olfr955",0,0
"Olfr957",0,0
"Olfr958",0,0
"Olfr959",0,0
"Olfr96",0,0
"Olfr960",0,0
"Olfr961",0,0
"Olfr963",0,0
"Olfr965",0,0
"Olfr967",0,0
"Olfr968",0,0
"Olfr969",0,0
"Olfr97",0,0
"Olfr970",0,0
"Olfr971",0,0
"Olfr972",0,0
"Olfr974",0,0
"Olfr975",0,0
"Olfr976",0,0
"Olfr978",0,0
"Olfr979",0,0
"Olfr98",0,0
"Olfr980",0,0
"Olfr981",0,0
"Olfr982",0,0
"Olfr983",0,0
"Olfr984",0,0
"Olfr985",0,0
"Olfr986",0,0
"Olfr987",0,0
"Olfr988",0,0
"Olfr99",0,0
"Olfr992",0,0
"Olfr993",0,0
"Olfr994",0,0
"Olfr995",0,0
"Olfr996",0,0
"Olfr998",0,0
"Olig1",819,576
"Olig2",288,274
"Olig3",0,0
"Olr1",0,0
"Oma1",117,105
"Omd",10,13
"Omg",389,440
"Omp",0,2
"Omt2a",0,0
"Omt2b",0,0
"Onecut1",5,1
"Onecut2",344,148
"Onecut3",2,0
"Ooep",0,0
"Oog1",0,0
"Oog2",0,0
"Oog3",0,0
"Oog4",0,0
"Oosp1",0,0
"Oosp2",0,0
"Oosp3",0,0
"Opa1",674,702
"Opa3",343,333
"Opalin",109,122
"Opcml",1962,2038
"Ophn1",230,201
"Oplah",115,97
"Opn1mw",6,0
"Opn1sw",9,5
"Opn3",21,78
"Opn4",6,1
"Opn5",0,0
"Oprd1",2,11
"Oprk1",29,84
"Oprl1",204,154
"Oprm1",16,37
"Optc",11,3
"Optn",67,53
"Orai1",56,39
"Orai2",366,126
"Orai3",229,128
"Oraov1",81,40
"Orc1",4,6
"Orc2",260,264
"Orc3",875,831
"Orc4",853,650
"Orc5",97,96
"Orc6",143,88
"Orm1",7,0
"Orm2",3,0
"Orm3",0,0
"Ormdl1",63,38
"Ormdl2",161,147
"Ormdl3",263,188
"Os9",955,916
"Osbp",123,99
"Osbp2",1003,1798
"Osbpl10",5,7
"Osbpl11",105,73
"Osbpl1a",1403,3512
"Osbpl2",258,182
"Osbpl3",124,306
"Osbpl5",69,96
"Osbpl6",679,494
"Osbpl7",122,130
"Osbpl8",470,531
"Osbpl9",464,477
"Oscar",9,18
"Oscp1",225,212
"Oser1",41,21
"Osgep",98,86
"Osgepl1",113,105
"Osgin1",4,3
"Osgin2",102,85
"Osm",1,1
"Osmr",26,7
"Osr1",25,21
"Osr2",0,0
"Ost4",225,186
"Ostc",581,557
"Ostf1",132,68
"Ostm1",202,169
"Ostn",0,2
"Otc",4,1
"Otoa",0,0
"Otof",38,152
"Otog",3,0
"Otogl",0,1
"Otol1",0,0
"Otop1",1,1
"Otop2",1,0
"Otop3",7,0
"Otor",0,0
"Otos",2,0
"Otp",0,0
"Ott",0,0
"OTTMUSG00000016609",109,81
"Otub1",675,573
"Otub2",344,265
"Otud1",74,95
"Otud3",43,57
"Otud4",393,456
"Otud5",670,572
"Otud6a",0,0
"Otud6b",396,344
"Otud7a",162,186
"Otud7b",396,443
"Otulin",109,117
"Otx1",65,163
"Otx2",5,43
"Otx2os1",0,1
"Ovca2",256,169
"Ovch2",0,0
"Ovgp1",46,30
"Ovol1",9,17
"Ovol2",10,83
"Ovol3",202,221
"Oxa1l",206,198
"Oxct1",3733,3629
"Oxct2a",0,0
"Oxct2b",0,0
"Oxgr1",4,0
"Oxld1",35,41
"Oxnad1",81,81
"Oxr1",1311,1176
"Oxsm",28,17
"Oxsr1",98,104
"Oxt",18,15
"Oxtr",92,36
"P2rx1",0,5
"P2rx2",0,0
"P2rx3",0,2
"P2rx4",40,73
"P2rx5",16,3
"P2rx6",20,10
"P2rx7",93,52
"P2ry1",18,10
"P2ry10",0,0
"P2ry12",131,120
"P2ry13",88,118
"P2ry14",23,12
"P2ry2",1,0
"P2ry4",2,2
"P2ry6",13,8
"P3h1",38,38
"P3h2",7,5
"P3h3",115,73
"P3h4",102,113
"P4ha1",334,248
"P4ha2",70,60
"P4ha3",17,23
"P4hb",314,282
"P4htm",398,325
"Pa2g4",1138,1004
"Pabpc1",2861,2294
"Pabpc1l",1,9
"Pabpc2",0,0
"Pabpc4",51,52
"Pabpc4l",3,4
"Pabpc5",31,28
"Pabpc6",0,0
"Pabpn1",2128,2093
"Pabpn1l",0,3
"Pacrg",107,73
"Pacrgl",16,30
"Pacs1",229,254
"Pacs2",367,422
"Pacsin1",4691,5561
"Pacsin2",100,130
"Pacsin3",196,491
"Padi1",0,0
"Padi2",186,167
"Padi3",0,0
"Padi4",1,2
"Padi6",0,5
"Paf1",292,189
"Pafah1b1",2846,2749
"Pafah1b2",928,857
"Pafah1b3",95,82
"Pafah2",63,89
"Pag1",123,96
"Pagr1a",514,508
"Pah",2,0
"Paics",1248,1182
"Paip1",589,508
"Paip2",1289,1094
"Paip2b",163,185
"Pak1",2498,3819
"Pak1ip1",551,489
"Pak2",604,489
"Pak3",2115,1480
"Pak4",76,41
"Pak6",208,197
"Pak7",325,759
"Pakap",66,38
"Palb2",7,4
"Pald1",52,20
"Palld",99,75
"Palm",611,621
"Palm2",805,1075
"Palm3",27,16
"Palmd",362,190
"Pam",1199,1080
"Pam16",398,387
"Pamr1",27,132
"Pan2",73,67
"Pan3",255,231
"Panct2",25,35
"Pank1",376,401
"Pank2",297,331
"Pank3",614,560
"Pank4",57,34
"Pantr1",774,605
"Pantr2",19,16
"Panx1",100,84
"Panx2",344,308
"Panx3",5,0
"Paox",40,50
"Papd4",12,9
"Papd5",551,429
"Papd7",240,151
"Papl",1,0
"Papln",0,4
"Papola",1048,825
"Papolb",2,13
"Papolg",117,77
"Pappa",27,14
"Pappa2",6,2
"Papss1",710,671
"Papss2",72,40
"Paqr3",22,33
"Paqr4",562,623
"Paqr5",26,21
"Paqr6",11,10
"Paqr7",489,479
"Paqr8",505,358
"Paqr9",98,76
"Pard3",314,264
"Pard3b",118,84
"Pard6a",409,434
"Pard6b",17,25
"Pard6g",79,95
"Parg",324,313
"Park2",35,46
"Park7",1013,645
"Parl",275,222
"Parm1",416,279
"Parn",111,120
"Parp1",616,340
"Parp10",2,23
"Parp11",106,64
"Parp12",29,26
"Parp14",25,35
"Parp16",10,17
"Parp2",167,168
"Parp3",17,18
"Parp4",26,20
"Parp6",515,408
"Parp8",57,33
"Parp9",18,25
"Parpbp",8,4
"Pars2",45,29
"Particl",110,126
"Parva",252,226
"Parvb",93,107
"Parvg",57,13
"Pask",6,16
"Pate2",3,1
"Pate4",0,0
"Patl1",168,192
"Patl2",0,0
"Patz1",184,148
"Paupar",3,0
"Pawr",10,25
"Pax1",0,0
"Pax2",2,2
"Pax3",0,0
"Pax4",0,0
"Pax5",0,0
"Pax6",96,56
"Pax6os1",5,2
"Pax7",0,0
"Pax8",0,0
"Pax9",3,1
"Paxbp1",435,355
"Paxip1",156,180
"Pbdc1",172,147
"Pbk",11,10
"Pbld1",10,1
"Pbld2",2,4
"Pbp2",0,0
"Pbrm1",1362,1153
"Pbsn",0,0
"Pbx1",3523,3577
"Pbx2",364,341
"Pbx3",103,216
"Pbx4",62,41
"Pbxip1",656,541
"Pcbd1",57,21
"Pcbd2",73,63
"Pcbp1",920,887
"Pcbp2",1555,1339
"Pcbp3",226,223
"Pcbp4",1959,1999
"Pcca",136,115
"Pccb",395,317
"Pcdh1",88,68
"Pcdh10",677,1074
"Pcdh11x",264,481
"Pcdh12",2,3
"Pcdh15",100,144
"Pcdh17",1787,1443
"Pcdh18",17,20
"Pcdh19",1700,717
"Pcdh20",940,79
"Pcdh7",645,1163
"Pcdh8",368,157
"Pcdh9",2498,3273
"Pcdha1",1,0
"Pcdha10",3,1
"Pcdha11",18,33
"Pcdha12",0,0
"Pcdha2",3,0
"Pcdha3",4,4
"Pcdha4",3,0
"Pcdha5",6,7
"Pcdha6",0,0
"Pcdha7",0,1
"Pcdha7-g",0,6
"Pcdha8",1,0
"Pcdha9",4,3
"Pcdhac1",1914,2065
"Pcdhac2",1,2
"Pcdhb1",0,0
"Pcdhb10",9,6
"Pcdhb11",8,15
"Pcdhb12",25,31
"Pcdhb13",25,12
"Pcdhb14",46,29
"Pcdhb15",7,8
"Pcdhb16",29,42
"Pcdhb17",73,80
"Pcdhb18",50,31
"Pcdhb19",31,51
"Pcdhb2",3,5
"Pcdhb20",52,91
"Pcdhb21",30,38
"Pcdhb22",35,33
"Pcdhb3",29,31
"Pcdhb4",15,6
"Pcdhb5",47,33
"Pcdhb6",0,0
"Pcdhb7",96,69
"Pcdhb8",0,2
"Pcdhb9",23,27
"Pcdhga1",4,1
"Pcdhga10",16,16
"Pcdhga11",89,45
"Pcdhga12",10,10
"Pcdhga2",0,0
"Pcdhga3",62,67
"Pcdhga4",2,0
"Pcdhga5",23,8
"Pcdhga6",9,5
"Pcdhga7",2,4
"Pcdhga8",7,5
"Pcdhga9",4223,4240
"Pcdhgb1",0,3
"Pcdhgb2",6,0
"Pcdhgb4",0,0
"Pcdhgb5",25,17
"Pcdhgb6",9,7
"Pcdhgb7",10,12
"Pcdhgb8",13,16
"Pcdhgc3",4,0
"Pcdhgc4",1,4
"Pcdhgc5",2,3
"Pced1a",135,81
"Pced1b",41,47
"Pcf11",801,631
"Pcgf1",47,13
"Pcgf2",112,170
"Pcgf3",83,66
"Pcgf5",23,47
"Pcgf6",103,81
"Pcid2",35,39
"Pcif1",51,41
"Pck1",23,0
"Pck2",186,101
"Pclo",5208,4979
"Pcm1",1573,1526
"Pcmt1",604,726
"Pcmtd1",2230,2418
"Pcmtd2",414,396
"Pcna",70,60
"Pcnp",891,742
"Pcnt",443,524
"Pcnx",708,551
"Pcnxl2",233,292
"Pcnxl3",339,517
"Pcnxl4",114,74
"Pcolce",42,23
"Pcolce2",58,79
"Pcp2",157,161
"Pcp4",1219,2849
"Pcp4l1",205,435
"Pcsk1",31,59
"Pcsk1n",2262,2131
"Pcsk2",1189,2041
"Pcsk2os1",37,53
"Pcsk2os2",11,15
"Pcsk4",17,33
"Pcsk5",139,136
"Pcsk6",94,87
"Pcsk7",72,87
"Pcsk9",4,18
"Pctp",10,8
"Pcx",92,81
"Pcyox1",534,372
"Pcyox1l",229,227
"Pcyt1a",226,240
"Pcyt1b",324,289
"Pcyt2",200,174
"Pdap1",2302,2186
"Pdc",0,0
"Pdcd1",0,0
"Pdcd10",217,242
"Pdcd11",149,156
"Pdcd1lg2",0,0
"Pdcd2",51,39
"Pdcd2l",80,70
"Pdcd4",1297,929
"Pdcd5",279,209
"Pdcd6",292,242
"Pdcd6ip",547,582
"Pdcd7",231,214
"Pdcl",93,87
"Pdcl2",0,0
"Pdcl3",57,44
"Pddc1",105,79
"Pde10a",202,572
"Pde11a",39,2
"Pde12",54,53
"Pde1a",2923,2593
"Pde1b",557,943
"Pde1c",94,106
"Pde2a",2163,2472
"Pde3a",4,0
"Pde3b",132,116
"Pde4a",1076,1106
"Pde4b",1097,1683
"Pde4c",11,14
"Pde4d",403,606
"Pde4dip",934,1021
"Pde5a",85,85
"Pde6a",9,1
"Pde6b",4,0
"Pde6c",2,0
"Pde6d",184,185
"Pde6g",4,1
"Pde6h",0,0
"Pde7a",387,340
"Pde7b",33,62
"Pde8a",28,29
"Pde8b",613,752
"Pde9a",203,124
"Pdf",399,346
"Pdgfa",360,388
"Pdgfb",84,116
"Pdgfc",22,40
"Pdgfd",0,0
"Pdgfra",237,172
"Pdgfrb",58,74
"Pdgfrl",8,4
"Pdha1",1119,1009
"Pdha2",0,0
"Pdhb",1065,775
"Pdhx",294,251
"Pdia2",4,0
"Pdia3",1123,886
"Pdia4",164,182
"Pdia5",3,17
"Pdia6",916,656
"Pdik1l",223,259
"Pdilt",0,0
"Pdk1",219,257
"Pdk2",537,507
"Pdk3",226,177
"Pdk4",9,4
"Pdlim1",21,78
"Pdlim2",237,247
"Pdlim3",4,6
"Pdlim4",94,65
"Pdlim5",153,83
"Pdlim7",350,315
"Pdp1",634,1483
